Intercept,Age_Coef,pAge
1.62853269391128,0.11072390722556,0
-0.681581824123056,0.201989604971973,0
1.40568742610177,0.119634666772558,0
0.178035828491195,0.164216885429875,0
-0.187718239438052,0.183510682567646,0
0.136078653830481,0.170136509255533,0
0.350923698048611,0.160769650265484,0
-0.632338980808483,0.200654970844324,0
0.491636942015333,0.163289293280677,0
0.744091492275431,0.152015594027586,0
0.113661140657275,0.170044230864073,0
-0.662949626835735,0.199016035094729,0
1.12712463659082,0.130825019223636,0
0.35020643804694,0.162452690825553,0
-0.392020313651591,0.191457017834881,0
-1.43225979121365,0.238500072786565,0
0.675510600726662,0.150040769292545,0
-0.162000077569706,0.181785315738205,0
0.41512367222171,0.160940281710114,0
-1.61063112216961,0.238880802309951,0
0.102011630547673,0.171621218965005,0
0.224192716783695,0.165570724681004,0
-0.43791481067972,0.189762540899107,0
0.681984400897128,0.154507538207637,0
-0.284371802358756,0.187126469430566,0
0.467940832232513,0.163397251967079,0
0.159673411897708,0.175395940523813,0
1.12383876129194,0.133308479329014,0
0.516779852665849,0.156251413282223,0
0.885128212468027,0.142377804479101,0
0.859321129421987,0.14317129584622,0
0.833171980983616,0.144235826174625,0
0.379390975613874,0.160301909655044,0
0.377787202842594,0.16145698092465,0
0.765224211910651,0.144236856165432,0
0.777432682716165,0.145325017425945,0
1.25063629904052,0.132074636072588,0
-0.86754762657549,0.208527823524409,0
-0.281025276917519,0.187295440741171,0
0.603724059060614,0.159032645209729,0
0.398691564275781,0.166295851751241,0
0.115721263627914,0.171011943794208,0
0.336802373382546,0.164532755762832,0
-0.118806933437914,0.180942432459996,0
-0.819021714252495,0.208031906289902,0
0.688271118255105,0.149005055585935,0
-0.505564883631879,0.201318410329401,0
0.543348048083036,0.155784160436333,0
0.885256554133205,0.147095681226953,0
-0.373450658864897,0.190232049837654,0
0.542051372765654,0.159192759648712,0
-0.819545831071486,0.205756593291267,0
-1.0121510949051,0.216432874800433,0
0.920884212434843,0.143374649136765,0
0.157616922372855,0.174537159838117,0
-0.12552721410488,0.186129631501006,0
0.189791690523671,0.172320179945225,0
-0.800268925459404,0.207737181499015,0
0.854854651023957,0.149588004937889,0
-0.887453033147795,0.2153180273982,0
0.33967252824657,0.163119811103823,0
-0.523899322382348,0.201677266598647,0
-0.126044428043459,0.185863510428544,0
0.610589073940542,0.149949465350882,2.12325747706281e-299
0.710656119964302,0.154146150631564,0
0.699773485761938,0.150151906889388,0
0.466076508359906,0.158335041464904,0
-0.888098675285935,0.209452321016399,0
-0.0908678509429531,0.186493669269962,0
-0.00267399517416063,0.175586382729803,0
0.71567994031428,0.154867321692276,0
-0.491604733946496,0.195558795991477,0
-0.114969582210571,0.180417055789068,0
-0.176708178229925,0.179446078052245,0
0.582728734405252,0.153660428663429,0
-0.696290116518733,0.208680744612399,0
-0.24912876073125,0.183004959286087,0
-0.689423410032289,0.20214042454147,0
-1.4524233902078,0.232873486830044,0
0.692070823632676,0.147138239329313,0
0.334072564737073,0.166365273200428,0
0.523049454579243,0.15698523017808,0
0.410291600930745,0.157428782940762,0
-0.61067713892309,0.205264054573408,0
-1.70172293556294,0.24171822377401,0
1.43908179890165,0.11534174568201,0
-0.0317286964597825,0.182793315831557,0
-0.0874917332776971,0.184739056139531,0
0.479231034112055,0.158358802080672,0
0.710530669018824,0.150863756137639,0
0.684088823954056,0.154506717513278,0
-0.971687862664246,0.214121332166077,0
0.427714810312177,0.166424665149016,0
0.755233314084362,0.146232824925597,0
-0.213861763048876,0.189006169570165,0
0.336802373310477,0.164532755786321,0
0.154493819068575,0.170426398695702,0
-0.139439398573803,0.18285217646124,0
-1.35104042002488,0.23380775944248,0
-0.151095509408168,0.183211599903891,0
0.476731856049429,0.159188077044195,0
0.214809043083679,0.168381491072532,0
-0.0979079170506945,0.179522812707088,0
-0.178650470374388,0.183072400701654,0
1.11996282631554,0.13588794065821,0
0.336802373383206,0.164532755762631,0
0.755233314173811,0.146232824916615,0
1.12383876142404,0.133308479318977,0
-0.372736225791107,0.190834470124248,0
0.372659528347142,0.166961938158513,0
-0.0519412448253938,0.183521344191073,0
0.710656119947399,0.15414615063241,0
0.336802373383041,0.16453275576267,0
0.186962416127321,0.175476712987428,0
-1.95484566368725,0.250944969200104,0
-0.636494302660989,0.20137544886404,0
-0.021793348408869,0.18317811894878,0
-0.00136790057326103,0.17636225723153,0
-0.73903274997461,0.20545024789613,0
-0.901020779851123,0.216842542420583,0
0.964315159948162,0.140910115821916,0
-0.114969581942121,0.18041705578121,0
0.156085338467043,0.168854000868284,0
0.77356873025266,0.149549603318884,0
0.310602668551821,0.170059367041602,0
0.160736342842004,0.176509534363494,0
1.47251479572023,0.113978865274142,0
1.2475929480422,0.127105850682059,0
-0.0622649227791349,0.183318868242297,0
0.626711273933011,0.153270076738217,0
-1.04311480373113,0.215928715746128,0
0.353814396588542,0.164908465483856,0
0.928672253774454,0.143082799433249,0
-0.818991278646031,0.212302245759389,0
0.788511037254205,0.141860141104676,8.73633538643023e-281
0.777653526822969,0.14726775799064,0
0.0126099914893443,0.177765034714562,0
1.37559270301825,0.122304329648882,0
1.28845123161148,0.127083095860617,0
-0.346749435822845,0.194528699592848,0
1.22123945950022,0.134434626098579,0
1.16899569289871,0.134735472977577,0
0.336802373342629,0.164532755775793,0
0.191495966128007,0.168536732212601,0
-0.191769855298687,0.190164888575212,0
0.574386789247597,0.153566876821131,0
-0.0861462266243261,0.180581464830283,0
0.310948103888001,0.171027082333259,0
-0.961701095702193,0.212230435221143,0
-0.435799588794308,0.198604169650117,0
-0.41508430249749,0.197540155143162,0
-0.218679914153461,0.18571051603439,0
0.382340939048448,0.159546107937449,0
-0.542066728406859,0.201677365111035,0
0.284870362679571,0.16604350732132,0
-0.0861462266249046,0.180581464830272,0
1.78328533216912,0.100088909630882,0
0.106857145931273,0.171116374395367,0
0.739449452974589,0.152910997529422,0
0.688094609315416,0.150755386439534,0
-0.440728533315804,0.19263962355318,0
0.548842052167139,0.155994127129178,0
1.18774341861735,0.133251567135398,0
1.32114579431426,0.127469374295849,0
1.05834477004104,0.137695974089312,0
0.482016685306657,0.163737269947941,0
-1.67036951855828,0.240511851922145,0
1.11390471536633,0.135959862476453,0
0.807245602553241,0.150414747460723,0
0.44038045590101,0.157068391943623,0
1.10060600101778,0.13480870860065,0
1.08391415042984,0.137985650566238,0
0.578037511473672,0.15786921599482,0
-0.685638132111627,0.204199188794143,0
0.247992472552628,0.165972668522024,0
0.752225369436272,0.146442407906807,0
0.995921386963746,0.137665397584557,0
-0.588619071005704,0.203632510564237,0
0.124533440327087,0.170242299442386,0
-1.04907539846155,0.215988991245002,0
0.568875505690112,0.154753110955833,0
-0.304160062638905,0.192709671702833,0
0.289008796858383,0.165967421071365,0
0.583214754694692,0.158060395163044,0
-0.332412736112536,0.189109780660096,0
0.731085984910693,0.145267479855599,0
0.516118167753404,0.159541926444577,0
0.123739281796593,0.171680512959937,0
0.266236066436984,0.171160581558941,0
0.450909692664353,0.165067235756237,0
-0.0217933484180517,0.183178118949016,0
0.0880725849370641,0.173577598542064,0
-0.0431817162676939,0.183777868348094,0
0.415270934528386,0.158149614341392,0
0.782104235685124,0.145698724372213,0
0.00397661089673062,0.179915805328636,0
1.04137529731864,0.134887516436988,0
0.974145392803376,0.140151600552879,0
-0.0990343163459894,0.184437726117525,0
0.211921306216271,0.165975037069458,0
0.0708083608923731,0.179741288139082,0
-0.124007963786108,0.181703739241768,0
0.216073281669394,0.171843935656301,0
-0.0932695543720928,0.181271815416619,0
0.696566042970446,0.156305432781298,0
-0.245525439246533,0.186764482264976,0
-0.41212614171564,0.197728941011059,0
-0.874871648733926,0.215027767808815,0
0.668346714071452,0.150292069452871,0
-0.972255596155635,0.211257251583895,0
1.26278671359034,0.124929313140028,0
0.985194291775619,0.137010583674311,0
0.415123671658135,0.160940281743093,0
0.500847419311882,0.156688335455554,0
0.592686301767355,0.160468895596653,0
0.869778937601807,0.143435480559393,0
0.894906850221103,0.140766250740731,0
-0.912906188930882,0.217517949236021,0
0.0170192986723623,0.176846595145232,0
-0.0977216525812747,0.181367719271889,0
0.147317997139198,0.166276708227793,1.98936905830238e-265
0.771551340729679,0.150241074080337,0
0.264110259244744,0.164603488386781,0
-0.496971802060557,0.200611482559892,0
0.210785753155399,0.168123691378666,0
1.00671443145555,0.133774467348915,6.29681989211611e-288
-0.818991278646363,0.212302245759417,0
-0.738275322011264,0.210801842148775,0
-0.493654541719005,0.195500383496574,0
0.606970914388603,0.151601171537424,0
-0.704954884632047,0.20342039472082,0
0.222723110304309,0.169401522116913,0
0.752225368967547,0.146442407860869,0
1.33895022367694,0.130917452865951,0
0.851818885696344,0.145365490666466,0
0.13419864658982,0.176429564937026,0
-0.158815070383291,0.182248082897279,0
-0.50166685119168,0.195459844918103,0
0.809021603650049,0.139177459002845,0
-0.0243435261833244,0.177884523832718,0
-0.567747730222125,0.203597757642708,0
-0.389234802650767,0.198275274504821,0
1.15905344058462,0.135208184105523,0
0.150579410007451,0.171079729613503,0
1.11290182112225,0.133967217000671,0
0.33484814106358,0.168748298107054,0
0.584297206304532,0.15755169647501,0
0.281111706773849,0.173267589470169,0
1.24759294765208,0.127105850713184,0
-0.56356422920782,0.195052205724779,0
-0.653649423803416,0.200065357257449,0
-0.208538643326545,0.182484477840343,0
0.49884541384701,0.161884968086205,0
-1.15541505295563,0.220636245866926,0
0.322739614347343,0.163819096152079,0
0.70174255686513,0.153704854946507,0
-0.0334181204109831,0.183765453526034,0
0.154493818853368,0.170426398658096,0
0.433186335653666,0.156908126193793,0
-1.15990373432388,0.218673049911506,0
-0.166731856086418,0.187569245112588,0
0.475324962441936,0.157731506906704,0
-1.11632298662938,0.218929184295045,0
-0.36746916874409,0.190627407555862,0
0.728698898108396,0.148912354690431,0
0.443910863090397,0.159482096879112,0
0.377548907751237,0.166588438200339,0
0.794601307095262,0.14969026458543,0
0.57518941800977,0.153551625371036,0
-0.320805528449645,0.188676152333997,0
-0.782846030397535,0.209995851656837,0
0.915288681334386,0.142493477861562,0
0.110850591816347,0.172278065353954,0
0.552763726078051,0.152267771078788,3.54417844950235e-260
0.197027443530714,0.170377383270645,0
-0.256319447876955,0.184573383839372,0
-0.450970995557747,0.198549188898087,0
0.761587088809463,0.149332592580814,0
0.517364962399122,0.160387595155876,0
1.34025771159424,0.123615897671998,0
-0.383676863865689,0.197184891264329,0
-0.59474737641675,0.205098004786816,0
1.1129018210938,0.13396721699696,0
0.933765641027906,0.145060006464602,0
-0.752240294188726,0.205402903419824,0
0.33484814162187,0.168748298083405,0
1.11053449008714,0.136805518697492,0
0.809573919797731,0.142084302779721,8.09103524321396e-292
0.950318134344186,0.142328399470996,0
0.246150239809444,0.173113971441485,0
-1.15728030612117,0.226761892685182,0
-1.32106822364444,0.225636694524067,0
0.0437398286080705,0.174264467955747,0
-1.33226474473519,0.226999045327863,0
0.124272861573668,0.170267091553151,0
0.32087579566744,0.167231060897561,0
0.246150239694789,0.173113971450427,0
0.609010954422107,0.155820280197096,0
-0.420279442184201,0.192131741648525,0
0.272145686470582,0.168143127648424,0
1.45780902606046,0.114604397549771,1.07239107870041e-302
1.61817377792536,0.118811139627111,0
-0.887731604827252,0.208790262999167,0
0.277864874573057,0.164195815757215,0
0.0348354510241572,0.172784472737455,0
1.29350229750974,0.128454558541806,0
0.861634882617825,0.141092733254772,0
0.352373243097254,0.163754224915654,0
0.865765170930756,0.143792165849962,0
0.64120121047012,0.156970845926402,0
-0.341255757292944,0.190032430597318,0
0.660334169550571,0.150176115401482,0
0.137219803285628,0.175847600057073,0
0.930680412398381,0.137513207260605,0
0.888443290773428,0.147773984971107,0
0.364990547326222,0.16265910792714,0
0.358273279015836,0.161664756415217,0
0.18696241641914,0.175476712979742,0
0.202328309059777,0.163226766878922,0
1.15058765599481,0.136581672296703,0
0.990880487716237,0.131866713556469,0
0.623728752354312,0.148826711936937,0
-1.18964681046912,0.222096553037239,0
-0.385098597213659,0.190471830899569,0
0.248110441791655,0.172066594600552,0
0.742528508764445,0.134872934718876,9.49657355624905e-149
0.588988708359516,0.153974312031392,0
-1.19221614716601,0.227277697133833,0
0.242720069753558,0.171978464780821,0
1.43665159711548,0.123594881221082,0
-0.025895387966662,0.176321876325226,0
0.229510727042456,0.167454820193154,0
1.02060471569582,0.146102745645337,0
1.01966178132956,0.144362172882604,0
0.758625650251523,0.150353399742152,0
0.850745653802523,0.139955375937581,0
1.08380357520867,0.138425939063798,0
0.342308458289808,0.164990211733098,0
-0.713784598439333,0.204958028776474,0
0.99627241597887,0.138213431366645,0
-0.621231721481684,0.205729729329175,0
0.538701780716818,0.161104348686079,0
0.322739614347374,0.163819096152108,0
0.426936301531722,0.160337808117534,0
1.4444363327453,0.121556071736867,0
1.2087044090925,0.131146149747921,0
1.16818781128211,0.134088535797858,0
1.19733972726521,0.134077040163671,0
-0.218679914139638,0.185710516034326,0
0.535785376982618,0.153363745993793,0
0.945951546543663,0.142456000451524,0
-0.853329132544027,0.208410297586517,0
1.35852446672366,0.123486564813651,0
0.578328476977896,0.151946686074155,0
0.382685308727861,0.1658312502317,0
0.220683479724423,0.167047395013219,0
-0.552309763505492,0.198666524034885,0
-0.0644513500119382,0.178162028114957,0
-0.0660785391723339,0.183809256173768,0
-0.0979079171135398,0.179522812709378,0
1.12712463654896,0.130825019222716,0
-0.0906204297532434,0.179877359964205,0
1.26259906654107,0.133027864877971,0
0.933542027344318,0.139058264948147,0
0.675593789690566,0.15077850236507,0
0.35320529523674,0.167769510952283,0
1.17308550703978,0.135651747220952,0
-0.713325063069717,0.201719753904428,0
-0.52989158042583,0.20023297451463,0
-0.828658085731643,0.208963498003914,0
0.622810792379926,0.154749135000197,0
0.689462314761506,0.148318973764755,0
-0.177239341194916,0.187221629819504,0
0.377548907767785,0.166588438199593,0
-0.607651456906444,0.205231823576324,0
-0.237135061212978,0.186335868933004,0
-0.48094528480058,0.202236293234408,0
0.350432462161185,0.161940088645251,0
0.652012083710682,0.152123218006491,0
0.479231031260093,0.158358802030001,0
-0.227235342545941,0.182789601807411,0
0.322739614347354,0.16381909615206,0
-0.193986258576044,0.187405078477362,0
0.577501277246887,0.154848715233719,0
1.26278671549733,0.124929312919449,0
0.74409149137329,0.152015594084438,0
-0.589560016339308,0.19887814893539,0
0.364990547393712,0.162659107915436,0
0.996509582160005,0.135919389963293,0
0.246150239680776,0.173113971451511,0
-1.5097041655991,0.240796862214855,0
0.427477717979079,0.157624740359655,6.74460217927392e-301
-0.542906435393569,0.195367840175308,0
0.333528374083349,0.163122472795537,0
-0.0103713220984983,0.177069481913707,0
0.406375061992274,0.168750810455975,0
1.07951140928874,0.140814617716277,0
0.935246784034445,0.13464873703582,0
1.09573540574862,0.134224734000988,0
-0.370061038008797,0.191705302568877,0
-0.712364698616488,0.203330855603202,0
0.670831340267753,0.150870529721572,0
-0.263448432767861,0.190598319029169,0
1.02661999812053,0.135410582790966,0
0.1371504102943,0.175774924353159,0
-0.610677138945382,0.205264054576357,0
0.394464877265373,0.159499867392134,0
-0.165746707119552,0.188500739002731,0
-0.868407675815607,0.215721626458589,0
0.303314141922806,0.160973538721478,0
1.09363701185066,0.137471273780762,0
0.73944945282877,0.15291099754149,0
0.944713091057461,0.138837878688286,0
-0.0410088062924938,0.176252387057577,0
-0.999843022522254,0.214236789285316,0
0.010202677101072,0.175457484050109,0
-0.0290168854131102,0.174083000657993,0
0.107313742680011,0.17105358504165,5.72511072797696e-307
-0.0854525432180445,0.180666395560303,0
-1.19252875598057,0.223352955471251,0
0.501976890276481,0.155303240030132,0
-0.658602195458262,0.201604412974468,0
0.492613384210361,0.157033237154674,0
1.27365309639492,0.123048008492729,0
0.150579410011528,0.171079729613802,0
0.594294346783805,0.153095655134377,0
-0.403747014521177,0.189892041567382,0
0.613531927204016,0.158826598930029,0
-0.389234802625872,0.198275274503683,0
0.0809430576928768,0.173118619952382,0
1.16792879135472,0.131718975476274,0
0.850745653448492,0.139955375912728,0
0.573314074866857,0.159282388819778,0
0.500880537673679,0.158094964799998,0
-0.81064911620037,0.204360397267404,0
-1.0204090202774,0.215014403485753,0
-0.161670673482796,0.181743066788696,0
1.23410216687251,0.121714172952088,0
0.298541317038209,0.162856522383359,0
0.964315160168255,0.140910115834224,0
0.124272862119863,0.170267091558888,0
0.763605034762997,0.146334981412283,0
-0.131706734348479,0.179441345083646,0
0.206405751437204,0.173963844586157,0
0.950318132798967,0.142328399552333,0
-0.447949168575238,0.19521981879999,0
-0.00499756784791041,0.18143736808161,0
1.47063744751535,0.121007108375868,0
1.09427821988568,0.130127772440246,0
-0.828658086064857,0.208963498012932,0
0.29841072713919,0.162838576885354,0
0.01192932953359,0.175732639524339,0
0.588202375312919,0.157951615380611,0
0.361305325152465,0.162551066900394,0
1.14879029060831,0.127855218347627,0
0.314710561998735,0.16862896306279,0
0.671777615436393,0.149681997677026,0
0.809573920319868,0.142084302746271,8.08838630006227e-292
0.861527188665417,0.143737048169531,0
0.0437398284055131,0.174264467936563,0
0.537040330071653,0.15177149536343,0
0.369899479583658,0.167493449113645,0
0.534809816462521,0.155944492092064,0
-0.209928391677356,0.184403620371081,0
-0.0158021936535834,0.176849493976572,0
0.147993750045339,0.169731378383438,0
0.272707019399673,0.170207618574027,0
0.705932325577057,0.148728974314549,0
-0.709206159240497,0.208846307727841,0
0.135499576804015,0.170059897428471,0
-0.0482228037711897,0.179263687290273,0
-0.484167735236601,0.200865442171403,0
0.96681143623003,0.137753479929039,0
-1.05594313029127,0.21654663092048,0
-0.154541205697976,0.180345260197717,0
0.264110258925369,0.164603488379773,0
0.480743684823294,0.158335274123483,0
0.675142113925664,0.148613870716157,0
