Observation id,Total length,Behavior,Start (s),Comment start,Comment stop
03-27-2023_group4_R,1800.83,C,1576.119,,
03-27-2023_group4_R,1800.83,C,1614.863,,
03-27-2023_group4_R,1800.83,C,1623.863,,
03-27-2023_group4_R,1800.83,C,1639.111,,
03-27-2023_group4_R,1800.83,C,1662.865,,
03-27-2023_group4_R,1800.83,C,1675.615,,
03-27-2023_group4_R,1800.83,C,1684.615,,
03-27-2023_group4_R,1800.83,C,1715.121,,
03-27-2023_group4_R,1800.83,C,1757.365,,
03-29-2023_group3_L,1800.7,C,21.902,,
03-29-2023_group3_L,1800.7,C,26.132,,
03-29-2023_group3_L,1800.7,C,62.12,,
03-29-2023_group3_L,1800.7,C,99.616,,
03-29-2023_group3_L,1800.7,C,104.616,EXTENDED BOUT OF AGGRESSION,
03-29-2023_group3_L,1800.7,C,127.37,,
03-29-2023_group3_L,1800.7,C,131.622,,
03-29-2023_group3_L,1800.7,C,139.122,,
03-29-2023_group3_L,1800.7,C,142.368,,
03-29-2023_group3_L,1800.7,C,149.114,,
03-29-2023_group3_L,1800.7,C,194.364,,
03-29-2023_group3_L,1800.7,C,232.872,,
03-29-2023_group3_L,1800.7,C,236.114,,
03-29-2023_group3_L,1800.7,C,245.614,,
03-29-2023_group3_L,1800.7,C,378.864,,
03-29-2023_group3_L,1800.7,C,381.372,,
03-29-2023_group3_L,1800.7,C,393.874,,
03-29-2023_group3_L,1800.7,C,411.374,,
03-29-2023_group3_L,1800.7,C,419.116,,
03-29-2023_group3_L,1800.7,L,500.122,,
03-29-2023_group3_L,1800.7,C,519.372,,
03-29-2023_group3_L,1800.7,C,550.626,,
03-29-2023_group3_L,1800.7,C,565.37,,
03-29-2023_group3_L,1800.7,C,576.62,,
03-29-2023_group3_L,1800.7,C,593.612,,
03-29-2023_group3_L,1800.7,C,613.122,,
03-29-2023_group3_L,1800.7,C,618.868,,
03-29-2023_group3_L,1800.7,C,658.87,,
03-29-2023_group3_L,1800.7,C,688.37,,
03-29-2023_group3_L,1800.7,C,696.868,,
03-29-2023_group3_L,1800.7,C,708.87,,
03-29-2023_group3_L,1800.7,C,712.616,,
03-29-2023_group3_L,1800.7,C,716.364,,
03-29-2023_group3_L,1800.7,C,734.12,,
03-29-2023_group3_L,1800.7,C,761.37,,
03-29-2023_group3_L,1800.7,C,835.62,,
03-29-2023_group3_L,1800.7,C,845.372,,
03-29-2023_group3_L,1800.7,L,896.12,,
03-29-2023_group3_L,1800.7,C,897.622,,
03-29-2023_group3_L,1800.7,C,900.118,,
03-29-2023_group3_L,1800.7,C,902.622,,
03-29-2023_group3_L,1800.7,C,925.37,,
03-29-2023_group3_L,1800.7,C,952.116,,
03-29-2023_group3_L,1800.7,C,957.868,,
03-29-2023_group3_L,1800.7,C,959.616,,
03-29-2023_group3_L,1800.7,C,965.868,,
03-29-2023_group3_L,1800.7,C,973.616,,
03-29-2023_group3_L,1800.7,C,978.364,,
03-29-2023_group3_L,1800.7,C,1008.87,,
03-29-2023_group3_L,1800.7,C,1016.87,,
03-29-2023_group3_L,1800.7,C,1046.614,,
03-29-2023_group3_L,1800.7,C,1051.114,,
03-29-2023_group3_L,1800.7,C,1086.864,,
03-29-2023_group3_L,1800.7,C,1096.122,,
03-29-2023_group3_L,1800.7,C,1110.616,,
03-29-2023_group3_L,1800.7,C,1124.618,,
03-29-2023_group3_L,1800.7,C,1127.112,,
03-29-2023_group3_L,1800.7,C,1130.368,,
03-29-2023_group3_L,1800.7,C,1143.872,,
03-29-2023_group3_L,1800.7,C,1166.122,,
03-29-2023_group3_L,1800.7,C,1168.864,,
03-29-2023_group3_L,1800.7,C,1225.37,,
03-29-2023_group3_L,1800.7,C,1289.114,,
03-29-2023_group3_L,1800.7,C,1293.12,,
03-29-2023_group3_L,1800.7,C,1301.126,,
03-29-2023_group3_L,1800.7,C,1314.122,,
03-29-2023_group3_L,1800.7,C,1316.866,,
03-29-2023_group3_L,1800.7,C,1322.112,,
03-29-2023_group3_L,1800.7,C,1340.37,,
03-29-2023_group3_L,1800.7,C,1343.364,,
03-29-2023_group3_L,1800.7,C,1359.364,,
03-29-2023_group3_L,1800.7,C,1360.866,,
03-29-2023_group3_L,1800.7,C,1370.364,,
03-29-2023_group3_L,1800.7,C,1377.618,,
03-29-2023_group3_L,1800.7,C,1382.124,,
03-29-2023_group3_L,1800.7,C,1398.864,,
03-29-2023_group3_L,1800.7,C,1420.862,,
03-29-2023_group3_L,1800.7,C,1469.116,,
03-29-2023_group3_L,1800.7,C,1504.868,,
03-29-2023_group3_L,1800.7,C,1506.87,,
03-29-2023_group3_L,1800.7,C,1510.866,,
03-29-2023_group3_L,1800.7,C,1531.872,,
03-29-2023_group3_L,1800.7,C,1539.864,,
03-29-2023_group3_L,1800.7,C,1543.366,,
03-29-2023_group3_L,1800.7,C,1555.372,,
03-29-2023_group3_L,1800.7,C,1569.868,,
03-29-2023_group3_L,1800.7,C,1611.112,,
03-29-2023_group3_L,1800.7,C,1620.116,,
03-29-2023_group3_L,1800.7,C,1647.864,,
03-29-2023_group3_L,1800.7,C,1650.116,,
03-29-2023_group3_L,1800.7,C,1712.362,,
03-29-2023_group3_L,1800.7,C,1717.87,,
03-29-2023_group3_L,1800.7,C,1741.112,,
03-29-2023_group3_L,1800.7,C,1743.372,,
03-29-2023_group3_L,1800.7,C,1756.866,,
03-29-2023_group3_L,1800.7,C,1773.62,,
03-29-2023_group3_L,1800.7,C,1777.114,,
03-29-2023_group3_L,1800.7,C,1786.362,,
03-29-2023_group3_LACTUALLY,1800.7,C,32.157,,
03-29-2023_group3_LACTUALLY,1800.7,C,251.37,,
03-29-2023_group3_LACTUALLY,1800.7,C,266.366,,
03-29-2023_group3_LACTUALLY,1800.7,C,329.12,,
03-29-2023_group3_LACTUALLY,1800.7,C,533.116,,
03-29-2023_group3_LACTUALLY,1800.7,C,560.866,,
03-29-2023_group3_LACTUALLY,1800.7,C,636.87,,
03-29-2023_group3_LACTUALLY,1800.7,C,776.114,,
03-29-2023_group3_LACTUALLY,1800.7,C,861.622,,
03-29-2023_group3_LACTUALLY,1800.7,C,933.62,,
03-29-2023_group3_LACTUALLY,1800.7,C,1056.618,,
03-29-2023_group3_LACTUALLY,1800.7,L,1083.866,,
03-29-2023_group3_LACTUALLY,1800.7,C,1174.118,,
03-29-2023_group3_LACTUALLY,1800.7,C,1197.122,,
03-29-2023_group3_LACTUALLY,1800.7,C,1253.872,,
03-29-2023_group3_LACTUALLY,1800.7,C,1532.618,,
03-29-2023_group3_LACTUALLY,1800.7,C,1701.868,,
03-29-2023_group3_LACTUALLY,1800.7,C,1777.37,,
03-29-2023_group4_L,1800.66,L,649.91,,
03-29-2023_group4_R,1800.66,L,577.622,,
04-01-2023_group4_L_lightworks,1800.79,C,43.661,,
04-01-2023_group4_L_lightworks,1800.79,C,57.161,,
04-01-2023_group4_L_lightworks,1800.79,C,63.905,,
04-01-2023_group4_L_lightworks,1800.79,C,66.905,,
04-01-2023_group4_L_lightworks,1800.79,C,74.59,,
04-01-2023_group4_L_lightworks,1800.79,C,104.086,,
04-01-2023_group4_L_lightworks,1800.79,C,117.334,,
04-01-2023_group4_L_lightworks,1800.79,C,128.84,,
04-01-2023_group4_L_lightworks,1800.79,C,150.34,,
04-01-2023_group4_L_lightworks,1800.79,C,162.084,,
04-01-2023_group4_L_lightworks,1800.79,C,169.588,,
04-01-2023_group4_L_lightworks,1800.79,C,207.584,,
04-01-2023_group4_L_lightworks,1800.79,C,244.586,,
04-01-2023_group4_L_lightworks,1800.79,C,246.086,,
04-01-2023_group4_L_lightworks,1800.79,C,274.338,,
04-01-2023_group4_L_lightworks,1800.79,C,283.586,,
04-01-2023_group4_L_lightworks,1800.79,C,306.336,,
04-01-2023_group4_L_lightworks,1800.79,C,311.836,,
04-01-2023_group4_L_lightworks,1800.79,C,336.338,,
04-01-2023_group4_L_lightworks,1800.79,C,352.088,,
04-01-2023_group4_L_lightworks,1800.79,C,363.836,,
04-01-2023_group4_L_lightworks,1800.79,C,392.84,,
04-01-2023_group4_L_lightworks,1800.79,C,407.588,,
04-01-2023_group4_L_lightworks,1800.79,C,432.336,,
04-01-2023_group4_L_lightworks,1800.79,C,441.832,,
04-01-2023_group4_L_lightworks,1800.79,C,444.09,,
04-01-2023_group4_L_lightworks,1800.79,C,501.34,,
04-01-2023_group4_L_lightworks,1800.79,C,521.836,,
04-01-2023_group4_L_lightworks,1800.79,C,549.59,,
04-01-2023_group4_L_lightworks,1800.79,C,554.84,,
04-01-2023_group4_L_lightworks,1800.79,C,592.09,,
04-01-2023_group4_L_lightworks,1800.79,C,614.084,,
04-01-2023_group4_L_lightworks,1800.79,C,617.844,,
04-01-2023_group4_L_lightworks,1800.79,C,620.584,,
04-01-2023_group4_L_lightworks,1800.79,C,621.838,,
04-01-2023_group4_L_lightworks,1800.79,C,626.094,,
04-01-2023_group4_L_lightworks,1800.79,C,716.346,,
04-01-2023_group4_L_lightworks,1800.79,C,728.584,,
04-01-2023_group4_L_lightworks,1800.79,C,750.588,,
04-01-2023_group4_L_lightworks,1800.79,C,754.336,,
04-01-2023_group4_L_lightworks,1800.79,C,779.086,,
04-01-2023_group4_L_lightworks,1800.79,C,781.84,,
04-01-2023_group4_L_lightworks,1800.79,C,784.342,,
04-01-2023_group4_L_lightworks,1800.79,C,839.586,,
04-01-2023_group4_L_lightworks,1800.79,C,859.586,,
04-01-2023_group4_L_lightworks,1800.79,C,862.838,,
04-01-2023_group4_L_lightworks,1800.79,C,874.092,,
04-01-2023_group4_L_lightworks,1800.79,C,930.344,,
04-01-2023_group4_L_lightworks,1800.79,C,943.338,,
04-01-2023_group4_L_lightworks,1800.79,C,949.086,,
04-01-2023_group4_L_lightworks,1800.79,C,1006.582,,
04-01-2023_group4_L_lightworks,1800.79,C,1013.836,,
04-01-2023_group4_L_lightworks,1800.79,C,1054.842,,
04-01-2023_group4_L_lightworks,1800.79,C,1067.59,,
04-01-2023_group4_L_lightworks,1800.79,C,1110.084,,
04-01-2023_group4_L_lightworks,1800.79,C,1150.09,,
04-01-2023_group4_L_lightworks,1800.79,C,1171.338,,
04-01-2023_group4_L_lightworks,1800.79,C,1190.336,,
04-01-2023_group4_L_lightworks,1800.79,C,1207.088,,
04-01-2023_group4_L_lightworks,1800.79,C,1257.834,,
04-01-2023_group4_L_lightworks,1800.79,C,1267.838,,
04-01-2023_group4_L_lightworks,1800.79,C,1291.086,,
04-01-2023_group4_L_lightworks,1800.79,C,1301.338,,
04-01-2023_group4_L_lightworks,1800.79,C,1352.092,,
04-01-2023_group4_L_lightworks,1800.79,C,1388.092,,
04-01-2023_group4_L_lightworks,1800.79,C,1406.84,,
04-01-2023_group4_L_lightworks,1800.79,C,1433.336,,
04-01-2023_group4_L_lightworks,1800.79,C,1460.582,,
04-01-2023_group4_L_lightworks,1800.79,C,1518.342,,
04-01-2023_group4_L_lightworks,1800.79,C,1525.084,,
04-01-2023_group4_L_lightworks,1800.79,C,1529.586,,
04-01-2023_group4_L_lightworks,1800.79,C,1574.336,,
04-01-2023_group4_L_lightworks,1800.79,C,1580.586,,
04-01-2023_group4_L_lightworks,1800.79,C,1583.342,,
04-01-2023_group4_L_lightworks,1800.79,L,1584.91,,
04-01-2023_group4_L_lightworks,1800.79,C,1651.908,,
04-01-2023_group4_L_lightworks,1800.79,C,1662.158,,
04-01-2023_group4_L_lightworks,1800.79,C,1677.658,,
04-01-2023_group4_L_lightworks,1800.79,C,1685.908,,
04-01-2023_group4_L_lightworks,1800.79,C,1716.66,,
04-01-2023_group4_L_lightworks,1800.79,C,1758.908,,
04-01-2023_group4_L_lightworks,1800.79,C,1782.154,,
04-01-2023_group4_R_premiere,1800.79,C,0.35,,
04-01-2023_group4_R_premiere,1800.79,C,4.154,,
04-01-2023_group4_R_premiere,1800.79,C,27.613,,
04-01-2023_group4_R_premiere,1800.79,C,34.613,,
04-01-2023_group4_R_premiere,1800.79,C,55.613,,
04-01-2023_group4_R_premiere,1800.79,C,59.113,,
04-01-2023_group4_R_premiere,1800.79,L,84.613,,
04-01-2023_group4_R_premiere,1800.79,C,85.363,,
04-01-2023_group4_R_premiere,1800.79,C,113.113,,
04-01-2023_group4_R_premiere,1800.79,C,120.613,,
04-01-2023_group4_R_premiere,1800.79,C,183.615,,
04-01-2023_group4_R_premiere,1800.79,C,192.613,,
04-01-2023_group4_R_premiere,1800.79,C,225.113,,
04-01-2023_group4_R_premiere,1800.79,C,226.363,,
04-01-2023_group4_R_premiere,1800.79,C,230.863,,
04-01-2023_group4_R_premiere,1800.79,C,236.363,,
04-01-2023_group4_R_premiere,1800.79,C,242.115,,
04-01-2023_group4_R_premiere,1800.79,C,312.611,,
04-01-2023_group4_R_premiere,1800.79,C,330.113,,
04-01-2023_group4_R_premiere,1800.79,C,334.113,,
04-01-2023_group4_R_premiere,1800.79,C,336.363,,
04-01-2023_group4_R_premiere,1800.79,C,345.113,,
04-01-2023_group4_R_premiere,1800.79,C,413.861,,
04-01-2023_group4_R_premiere,1800.79,C,456.863,,
04-01-2023_group4_R_premiere,1800.79,C,481.111,,
04-01-2023_group4_R_premiere,1800.79,C,534.611,,
04-01-2023_group4_R_premiere,1800.79,C,538.113,,
04-01-2023_group4_R_premiere,1800.79,C,594.863,,
04-01-2023_group4_R_premiere,1800.79,C,598.613,,
04-01-2023_group4_R_premiere,1800.79,C,605.613,,
04-01-2023_group4_R_premiere,1800.79,C,636.613,,
04-01-2023_group4_R_premiere,1800.79,C,640.113,,
04-01-2023_group4_R_premiere,1800.79,C,649.363,,
04-01-2023_group4_R_premiere,1800.79,C,650.863,,
04-01-2023_group4_R_premiere,1800.79,C,711.861,,
04-01-2023_group4_R_premiere,1800.79,C,737.863,,
04-01-2023_group4_R_premiere,1800.79,C,740.613,,
04-01-2023_group4_R_premiere,1800.79,C,743.363,,
04-01-2023_group4_R_premiere,1800.79,C,774.613,,
04-01-2023_group4_R_premiere,1800.79,C,777.113,,
04-01-2023_group4_R_premiere,1800.79,C,839.113,,
04-01-2023_group4_R_premiere,1800.79,C,881.863,,
04-01-2023_group4_R_premiere,1800.79,C,883.613,,
04-01-2023_group4_R_premiere,1800.79,C,885.863,,
04-01-2023_group4_R_premiere,1800.79,C,911.111,,
04-01-2023_group4_R_premiere,1800.79,C,972.113,,
04-01-2023_group4_R_premiere,1800.79,C,1004.611,,
04-01-2023_group4_R_premiere,1800.79,C,1011.861,,
04-01-2023_group4_R_premiere,1800.79,C,1015.863,,
04-01-2023_group4_R_premiere,1800.79,C,1029.363,,
04-01-2023_group4_R_premiere,1800.79,C,1051.363,,
04-01-2023_group4_R_premiere,1800.79,C,1064.863,,
04-01-2023_group4_R_premiere,1800.79,C,1081.113,,
04-01-2023_group4_R_premiere,1800.79,C,1107.863,,
04-01-2023_group4_R_premiere,1800.79,C,1121.613,,
04-01-2023_group4_R_premiere,1800.79,C,1158.113,,
04-01-2023_group4_R_premiere,1800.79,C,1159.863,,
04-01-2023_group4_R_premiere,1800.79,C,1193.363,,
04-01-2023_group4_R_premiere,1800.79,C,1195.863,,
04-01-2023_group4_R_premiere,1800.79,C,1238.361,,
04-01-2023_group4_R_premiere,1800.79,C,1253.613,,
04-01-2023_group4_R_premiere,1800.79,C,1256.363,,
04-01-2023_group4_R_premiere,1800.79,C,1267.363,,
04-01-2023_group4_R_premiere,1800.79,C,1273.363,,
04-01-2023_group4_R_premiere,1800.79,C,1282.863,,
04-01-2023_group4_R_premiere,1800.79,C,1284.113,,
04-01-2023_group4_R_premiere,1800.79,C,1325.613,,
04-01-2023_group4_R_premiere,1800.79,C,1379.615,,
04-01-2023_group4_R_premiere,1800.79,L,1386.863,,
04-01-2023_group4_R_premiere,1800.79,C,1389.364,,
04-01-2023_group4_R_premiere,1800.79,C,1420.362,,
04-01-2023_group4_R_premiere,1800.79,C,1440.614,,
04-01-2023_group4_R_premiere,1800.79,C,1442.614,,
04-01-2023_group4_R_premiere,1800.79,C,1451.614,,
04-01-2023_group4_R_premiere,1800.79,C,1458.864,,
04-01-2023_group4_R_premiere,1800.79,C,1482.614,,
04-01-2023_group4_R_premiere,1800.79,C,1495.362,,
04-01-2023_group4_R_premiere,1800.79,C,1537.864,,
04-01-2023_group4_R_premiere,1800.79,C,1563.362,,
04-01-2023_group4_R_premiere,1800.79,C,1584.864,,
04-01-2023_group4_R_premiere,1800.79,C,1586.364,,
04-01-2023_group4_R_premiere,1800.79,C,1598.366,,
04-01-2023_group4_R_premiere,1800.79,L,1600.616,EXTENDED BOUT,
04-01-2023_group4_R_premiere,1800.79,C,1602.614,,
04-01-2023_group4_R_premiere,1800.79,C,1610.114,,
04-01-2023_group4_R_premiere,1800.79,C,1613.864,,
04-01-2023_group4_R_premiere,1800.79,C,1678.62,,
04-01-2023_group4_R_premiere,1800.79,C,1705.366,,
04-01-2023_group4_R_premiere,1800.79,C,1716.116,,
04-01-2023_group4_R_premiere,1800.79,C,1727.616,,
04-01-2023_group4_R_premiere,1800.79,C,1764.868,,
04-01-2023_group4_R_premiere,1800.79,C,1767.62,,
04-01-2023_group4_R_premiere,1800.79,C,1772.116,,
04-01-2023_group4_R_premiere,1800.79,C,1786.362,,
04-01-2023_group4_R_premiere,1800.79,C,1793.618,,
04-01-2023_group4_R_premiere,1800.79,C,1796.618,,
04-03-2023_group3_L,1800.79,C,9.904,,
04-03-2023_group3_L,1800.79,C,28.404,,
04-03-2023_group3_L,1800.79,C,31.656,,
04-03-2023_group3_L,1800.79,C,49.664,,
04-03-2023_group3_L,1800.79,C,66.402,,
04-03-2023_group3_L,1800.79,C,70.91,,
04-03-2023_group3_L,1800.79,C,79.418,,
04-03-2023_group3_L,1800.79,C,80.912,,
04-03-2023_group3_L,1800.79,C,103.404,,
04-03-2023_group3_L,1800.79,C,130.521,,
04-03-2023_group3_L,1800.79,L,137.017,,
04-03-2023_group3_L,1800.79,C,138.017,,
04-03-2023_group3_L,1800.79,C,161.011,,
04-03-2023_group3_L,1800.79,C,167.021,,
04-03-2023_group3_L,1800.79,C,171.017,,
04-03-2023_group3_L,1800.79,C,176.767,,
04-03-2023_group3_L,1800.79,C,179.271,,
04-03-2023_group3_L,1800.79,C,194.265,,
04-03-2023_group3_L,1800.79,C,226.767,,
04-03-2023_group3_L,1800.79,C,246.269,,
04-03-2023_group3_L,1800.79,C,281.271,,
04-03-2023_group3_L,1800.79,L,284.761,,
04-03-2023_group3_L,1800.79,C,293.521,,
04-03-2023_group3_L,1800.79,C,324.017,,
04-03-2023_group3_L,1800.79,C,334.265,,
04-03-2023_group3_L,1800.79,C,358.769,,
04-03-2023_group3_L,1800.79,C,367.769,,
04-03-2023_group3_L,1800.79,C,370.765,,
04-03-2023_group3_L,1800.79,C,378.261,,
04-03-2023_group3_L,1800.79,C,381.015,,
04-03-2023_group3_L,1800.79,C,411.013,,
04-03-2023_group3_L,1800.79,C,413.263,,
04-03-2023_group3_L,1800.79,C,435.015,,
04-03-2023_group3_L,1800.79,C,436.515,,
04-03-2023_group3_L,1800.79,C,446.267,,
04-03-2023_group3_L,1800.79,C,465.515,,
04-03-2023_group3_L,1800.79,C,472.515,EXTENDED BOUT,
04-03-2023_group3_L,1800.79,C,490.023,,
04-03-2023_group3_L,1800.79,C,495.517,,
04-03-2023_group3_L,1800.79,C,498.273,,
04-03-2023_group3_L,1800.79,C,503.763,,
04-03-2023_group3_L,1800.79,C,517.271,,
04-03-2023_group3_L,1800.79,C,528.281,,
04-03-2023_group3_L,1800.79,C,539.529,,
04-03-2023_group3_L,1800.79,C,559.267,,
04-03-2023_group3_L,1800.79,C,588.019,,
04-03-2023_group3_L,1800.79,C,602.269,,
04-03-2023_group3_L,1800.79,C,628.279,,
04-03-2023_group3_L,1800.79,C,669.019,,
04-03-2023_group3_L,1800.79,L,683.017,,
04-03-2023_group3_L,1800.79,C,685.519,,
04-03-2023_group3_L,1800.79,C,690.769,,
04-03-2023_group3_L,1800.79,C,693.019,,
04-03-2023_group3_L,1800.79,C,704.267,,
04-03-2023_group3_L,1800.79,C,707.265,,
04-03-2023_group3_L,1800.79,C,711.017,,
04-03-2023_group3_L,1800.79,C,752.771,,
04-03-2023_group3_L,1800.79,C,764.267,,
04-03-2023_group3_L,1800.79,C,766.275,,
04-03-2023_group3_L,1800.79,C,776.267,,
04-03-2023_group3_L,1800.79,C,781.027,,
04-03-2023_group3_L,1800.79,C,782.781,,
04-03-2023_group3_L,1800.79,C,788.523,,
04-03-2023_group3_L,1800.79,C,799.279,,
04-03-2023_group3_L,1800.79,C,805.019,,
04-03-2023_group3_L,1800.79,C,844.029,,
04-03-2023_group3_L,1800.79,C,851.767,,
04-03-2023_group3_L,1800.79,C,853.513,,
04-03-2023_group3_L,1800.79,C,884.765,,
04-03-2023_group3_L,1800.79,C,894.029,,
04-03-2023_group3_L,1800.79,C,919.263,,
04-03-2023_group3_L,1800.79,C,940.027,,
04-03-2023_group3_L,1800.79,C,949.517,,
04-03-2023_group3_L,1800.79,C,952.779,,
04-03-2023_group3_L,1800.79,C,958.781,,
04-03-2023_group3_L,1800.79,C,964.767,,
04-03-2023_group3_L,1800.79,C,972.027,,
04-03-2023_group3_L,1800.79,C,984.517,,
04-03-2023_group3_L,1800.79,C,989.517,,
04-03-2023_group3_L,1800.79,C,999.271,,
04-03-2023_group3_L,1800.79,C,1002.277,,
04-03-2023_group3_L,1800.79,C,1006.519,,
04-03-2023_group3_L,1800.79,C,1012.265,,
04-03-2023_group3_L,1800.79,C,1033.777,,
04-03-2023_group3_L,1800.79,C,1044.525,,
04-03-2023_group3_L,1800.79,C,1065.019,,
04-03-2023_group3_L,1800.79,C,1068.775,,
04-03-2023_group3_L,1800.79,C,1095.519,,
04-03-2023_group3_L,1800.79,C,1100.265,,
04-03-2023_group3_L,1800.79,C,1102.019,,
04-03-2023_group3_L,1800.79,C,1114.511,,
04-03-2023_group3_L,1800.79,C,1139.015,,
04-03-2023_group3_L,1800.79,C,1149.267,,
04-03-2023_group3_L,1800.79,C,1157.273,,
04-03-2023_group3_L,1800.79,C,1166.261,,
04-03-2023_group3_L,1800.79,C,1179.029,,
04-03-2023_group3_L,1800.79,C,1182.765,,
04-03-2023_group3_L,1800.79,C,1199.267,,
04-03-2023_group3_L,1800.79,C,1212.513,,
04-03-2023_group3_L,1800.79,C,1226.519,,
04-03-2023_group3_L,1800.79,L,1227.519,EXTENDED BOUT,
04-03-2023_group3_L,1800.79,C,1232.769,,
04-03-2023_group3_L,1800.79,C,1235.271,,
04-03-2023_group3_L,1800.79,C,1246.263,,
04-03-2023_group3_L,1800.79,C,1266.775,,
04-03-2023_group3_L,1800.79,C,1267.519,,
04-03-2023_group3_L,1800.79,C,1269.525,,
04-03-2023_group3_L,1800.79,C,1276.271,,
04-03-2023_group3_L,1800.79,C,1291.517,,
04-03-2023_group3_L,1800.79,C,1303.761,,
04-03-2023_group3_L,1800.79,C,1311.515,,
04-03-2023_group3_L,1800.79,C,1327.761,,
04-03-2023_group3_L,1800.79,C,1336.779,,
04-03-2023_group3_L,1800.79,C,1341.765,,
04-03-2023_group3_L,1800.79,C,1347.271,,
04-03-2023_group3_L,1800.79,C,1363.771,,
04-03-2023_group3_L,1800.79,C,1370.511,,
04-03-2023_group3_L,1800.79,C,1373.521,,
04-03-2023_group3_L,1800.79,C,1392.761,,
04-03-2023_group3_L,1800.79,C,1406.761,,
04-03-2023_group3_L,1800.79,C,1413.017,,
04-03-2023_group3_L,1800.79,C,1434.019,,
04-03-2023_group3_L,1800.79,C,1437.765,,
04-03-2023_group3_L,1800.79,C,1444.267,,
04-03-2023_group3_L,1800.79,C,1448.515,,
04-03-2023_group3_L,1800.79,C,1455.261,,
04-03-2023_group3_L,1800.79,C,1458.771,,
04-03-2023_group3_L,1800.79,C,1461.263,,
04-03-2023_group3_L,1800.79,C,1463.771,,
04-03-2023_group3_L,1800.79,C,1472.515,,
04-03-2023_group3_L,1800.79,C,1478.271,,
04-03-2023_group3_L,1800.79,C,1483.021,,
04-03-2023_group3_L,1800.79,C,1516.027,,
04-03-2023_group3_L,1800.79,C,1580.517,,
04-03-2023_group3_L,1800.79,C,1625.267,,
04-03-2023_group3_L,1800.79,C,1634.017,,
04-03-2023_group3_L,1800.79,C,1637.761,,
04-03-2023_group3_L,1800.79,C,1654.271,,
04-03-2023_group3_L,1800.79,L,1697.527,,
04-03-2023_group3_L,1800.79,C,1701.013,,
04-03-2023_group3_L,1800.79,C,1710.513,,
04-03-2023_group3_L,1800.79,C,1724.781,,
04-03-2023_group3_L,1800.79,C,1773.017,,
04-03-2023_group3_R,1800.79,C,4.161,,
04-03-2023_group3_R,1800.79,C,6.909,,
04-03-2023_group3_R,1800.79,C,8.657,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,21.903,,
04-03-2023_group3_R,1800.79,C,24.407,,
04-03-2023_group3_R,1800.79,C,25.909,,
04-03-2023_group3_R,1800.79,C,28.409,,
04-03-2023_group3_R,1800.79,C,37.909,,
04-03-2023_group3_R,1800.79,C,44.161,,
04-03-2023_group3_R,1800.79,C,45.911,,
04-03-2023_group3_R,1800.79,C,52.657,,
04-03-2023_group3_R,1800.79,C,54.403,,
04-03-2023_group3_R,1800.79,C,68.655,,
04-03-2023_group3_R,1800.79,C,79.159,,
04-03-2023_group3_R,1800.79,C,86.903,,
04-03-2023_group3_R,1800.79,C,93.907,,
04-03-2023_group3_R,1800.79,C,125.403,,
04-03-2023_group3_R,1800.79,C,130.655,,
04-03-2023_group3_R,1800.79,C,132.411,,
04-03-2023_group3_R,1800.79,C,151.159,,
04-03-2023_group3_R,1800.79,C,161.911,,
04-03-2023_group3_R,1800.79,C,171.161,,
04-03-2023_group3_R,1800.79,C,189.155,,
04-03-2023_group3_R,1800.79,C,190.661,,
04-03-2023_group3_R,1800.79,C,194.417,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,200.909,,
04-03-2023_group3_R,1800.79,C,203.161,,
04-03-2023_group3_R,1800.79,C,207.921,,
04-03-2023_group3_R,1800.79,C,209.921,,
04-03-2023_group3_R,1800.79,C,245.159,,
04-03-2023_group3_R,1800.79,C,249.669,,
04-03-2023_group3_R,1800.79,C,253.657,,
04-03-2023_group3_R,1800.79,C,255.909,,
04-03-2023_group3_R,1800.79,C,258.409,,
04-03-2023_group3_R,1800.79,C,270.419,,
04-03-2023_group3_R,1800.79,C,274.165,,
04-03-2023_group3_R,1800.79,C,277.409,EXTENDED BOUT,
04-03-2023_group3_R,1800.79,C,288.173,,
04-03-2023_group3_R,1800.79,C,293.407,,
04-03-2023_group3_R,1800.79,C,300.901,,
04-03-2023_group3_R,1800.79,C,303.913,,
04-03-2023_group3_R,1800.79,C,309.403,,
04-03-2023_group3_R,1800.79,C,317.159,,
04-03-2023_group3_R,1800.79,C,336.409,,
04-03-2023_group3_R,1800.79,C,376.653,,
04-03-2023_group3_R,1800.79,C,380.661,,
04-03-2023_group3_R,1800.79,C,384.903,,
04-03-2023_group3_R,1800.79,C,412.905,,
04-03-2023_group3_R,1800.79,C,421.651,,
04-03-2023_group3_R,1800.79,C,423.913,,
04-03-2023_group3_R,1800.79,C,430.905,,
04-03-2023_group3_R,1800.79,C,436.905,,
04-03-2023_group3_R,1800.79,C,464.405,,
04-03-2023_group3_R,1800.79,C,496.909,,
04-03-2023_group3_R,1800.79,C,499.409,,
04-03-2023_group3_R,1800.79,C,501.409,,
04-03-2023_group3_R,1800.79,C,506.409,,
04-03-2023_group3_R,1800.79,C,511.659,,
04-03-2023_group3_R,1800.79,C,525.909,,
04-03-2023_group3_R,1800.79,C,534.153,,
04-03-2023_group3_R,1800.79,C,536.407,,
04-03-2023_group3_R,1800.79,C,549.655,,
04-03-2023_group3_R,1800.79,C,551.905,,
